icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
a73dfe,1749438559.0,KTPA,1749446091,KEWR,JBU874  ,1586.0,15.0,986,2,1,5
a3a8ba,1749440251.0,KATL,1749445940,KEWR,DAL2552 ,1197.0,7.0,355,2,1,5
a0a8da,1749435429.0,KIAH,1749445456,KEWR,UAL1444 ,2550.0,168.0,1201,17,0,5
a98fd6,1749439402.0,KORD,1749445010,KEWR,NKS2542 ,1860.0,176.0,1024,9,2,5
adcca0,1749438472.0,KORD,1749443921,KEWR,AAL2549 ,2778.0,351.0,301,5,2,5
a0817c,1749426457.0,KLAX,1749443331,KEWR,UAL1700 ,888.0,129.0,315,2,2,5
a683a8,1749435458.0,KMCO,1749443175,KEWR,JBU1728 ,3717.0,290.0,363,9,0,5
a339e0,1749437072.0,KATL,1749442896,KEWR,FFT4602 ,1269.0,0.0,309,2,1,5
a1cb0f,1749425223.0,KSFO,1749442614,KEWR,UAL2209 ,421.0,3.0,370,13,0,5
a38633,1749432945.0,KMIA,1749441917,KEWR,AAL2008 ,2661.0,180.0,1246,9,1,5
a4491d,1749436011.0,KORD,1749441642,KEWR,UAL2362 ,3630.0,389.0,1685,32,2,5
a39c62,1749597003.0,KSFO,1749614362,KEWR,UAL2248 ,247.0,11.0,328,13,0,5
ad5623,1749608941.0,KORD,1749614214,KEWR,AAL2549 ,1062.0,14.0,1045,2,0,5
a37ea4,1749605670.0,KMIA,1749613979,KEWR,AAL2008 ,2547.0,172.0,1057,9,1,5
a4943f,1749611132.0,KIAD,1749613763,KEWR,UAL1997 ,1190.0,34.0,368,35,2,5
aa029c,1749608237.0,KORD,1749613585,KEWR,NKS2542 ,1084.0,6.0,860,5,0,5
ab84c9,1749607757.0,KORD,1749612986,KEWR,AAL3253 ,1131.0,6.0,1072,9,0,5
adf06d,1749608806.0,KDTW,1749612846,KEWR,DAL2609 ,1555.0,214.0,1084,17,1,5
ad2b61,1749610026.0,KBOS,1749612758,KEWR,FDX1926 ,901.0,16.0,1390,32,0,5
a92367,1749601504.0,KDEN,1749612654,KEWR,UAL2613 ,5456.0,74.0,1050,9,5,5
a9f31d,1749609293.0,KBWI,1749612501,KEWR,MTN7303 ,1545.0,77.0,1065,2,1,5
a35b27,1749597278.0,KPHX,1749612208,KEWR,AAL1967 ,884.0,42.0,1042,9,1,5
a99744,1749594424.0,KLAX,1749611875,KEWR,NKS2070 ,665.0,129.0,384,13,2,5
c050ae,1749595644.0,CYVR,1749611712,KEWR,ACA546  ,9535.0,1093.0,1072,9,0,5
a126c6,1749573568.0,KDEN,1749611634,KEWR,UAL1917 ,5068.0,104.0,1063,9,2,5
a8e9fd,1749595946.0,KLAS,1749611538,KEWR,UAL526  ,1335.0,13.0,1089,9,1,5
aa7ec3,1749595876.0,KSEA,1749611447,KEWR,UAL1114 ,1506.0,89.0,961,2,2,5
a8d46a,1749601147.0,KDFW,1749611309,KEWR,UAL1439 ,2240.0,89.0,1148,17,2,5
a3915a,1749601213.0,KDFW,1749611083,KEWR,AAL618  ,2074.0,135.0,1076,9,2,5
ab48e8,1749597219.0,KSLC,1749610979,KEWR,UAL1963 ,431.0,0.0,1110,17,1,5
adac5a,1749595432.0,KLAS,1749610774,KEWR,NKS2487 ,1382.0,28.0,1072,9,1,5
ac1466,1749604747.0,KATL,1749610679,KEWR,DAL2527 ,376.0,53.0,1115,9,1,5
acf0e0,1749603411.0,KMSP,1749610588,KEWR,DAL2846 ,2520.0,216.0,527,13,0,5
aa7f28,1749595483.0,TNCA,1749610101,KEWR,UAL1039 ,2078.0,278.0,315,20,0,5
a126c9,1749602445.0,KMCO,1749609916,KEWR,UAL1893 ,5792.0,412.0,1084,9,0,5
4bb0e9,1749572332.0,,1749609779,KEWR,THY29M  ,,,449,20,0,5
a12ee7,1749598452.0,,1749609509,KEWR,UAL1047 ,,,1223,17,0,5
a8c028,1749600834.0,KFLL,1749609204,KEWR,JBU706  ,2350.0,126.0,525,13,1,5
a445f2,1749603637.0,KORD,1749609115,KEWR,UAL2362 ,3506.0,282.0,517,20,1,5
ad3c16,1749600509.0,KMIA,1749609009,KEWR,AAL322  ,2797.0,142.0,1046,9,1,5
a44238,1749596753.0,TJSJ,1749608914,KEWR,UAL2036 ,4385.0,484.0,1057,9,1,5
a94b0b,1749598207.0,KIAH,1749608818,KEWR,UAL1397 ,3681.0,229.0,1204,17,0,5
c00b98,1749604349.0,CYYZ,1749608549,KEWR,JZA884  ,1686.0,1.0,1065,17,1,5
a2b153,1749593036.0,KLAS,1749608393,KEWR,UAL1298 ,412.0,21.0,972,2,1,5
0d0804,1749593199.0,MMMX,1749608309,KEWR,AMX410  ,4848.0,299.0,1069,17,0,5
ab540d,1749602169.0,KBNA,1749608121,KEWR,UAL499  ,2645.0,145.0,818,2,0,5
a39781,1749603393.0,KCLT,1749607979,KEWR,AAL2794 ,3507.0,343.0,1263,24,0,5
aa276a,1749602151.0,KMKE,1749607914,KEWR,RPA3578 ,1568.0,130.0,1046,9,0,5
a3b3df,1749601911.0,KATL,1749607766,KEWR,DAL2498 ,1706.0,38.0,396,13,0,5
a97733,1749597604.0,KDFW,1749607579,KEWR,NKS2464 ,2052.0,157.0,828,2,2,5
aa7f09,1749599320.0,KPBI,1749606934,KEWR,UAL2300 ,13965.0,1236.0,1182,17,0,5
a4c03c,1749605178.0,KEWR,1749606687,KEWR,405LP   ,5682.0,47.0,5472,17,1,5
a73690,1749598896.0,KMCO,1749606188,KEWR,JBU2128 ,5314.0,443.0,1099,17,0,5
aa43c4,1749598943.0,KMSP,1749606069,KEWR,RPA3681 ,2516.0,208.0,1080,17,0,5
a27c78,1749589599.0,KLAX,1749605845,KEWR,UAL1855 ,1216.0,152.0,1098,17,2,5
a7bbe9,1749598154.0,KTPA,1749605699,KEWR,JBU874  ,887.0,15.0,1122,24,2,5
a12712,1749590236.0,MMMX,1749605591,KEWR,UAL2252 ,6649.0,581.0,1079,17,0,5
896454,1749569441.0,LGAV,1749605448,KEWR,UAE34E  ,10148.0,1033.0,1061,17,0,5
a9fb2e,1749600248.0,KIND,1749605339,KEWR,NKS2113 ,4113.0,427.0,1065,24,1,5
a11f5a,1749587534.0,KSFO,1749605219,KEWR,UAL2480 ,333.0,11.0,527,9,0,5
ad4c2a,1749595042.0,KDFW,1749605069,KEWR,AAL2861 ,2414.0,188.0,1061,17,2,5
a1ad1f,1749604088.0,KEWR,1749605068,KEWR,N207MH  ,5726.0,32.0,5786,17,1,5
4951f0,1749577730.0,LPPT,1749604945,KEWR,TAP203  ,1180.0,76.0,424,13,1,5
aa7ec2,1749574821.0,KEWR,1749604737,KEWR,UAL1526 ,1821.0,47.0,494,20,1,5
a3aa32,1749602467.0,KPHL,1749604333,KEWR,UPS2182 ,2072.0,430.0,1111,24,3,5
aa3646,1749600206.0,CYYZ,1749604208,KEWR,RPA3711 ,1734.0,9.0,882,17,1,5
a49510,1749579843.0,KIAH,1749604100,KEWR,UAL1053 ,3375.0,282.0,950,17,0,5
a703e8,1749602401.0,KTEB,1749604018,KEWR,N551HY  ,11458.0,27.0,5903,32,1,5
a8d465,1749600828.0,KBOS,1749604004,KEWR,UAL1308 ,787.0,16.0,1084,17,0,5
ad846f,1749601061.0,,1749603920,KEWR,JBU1016 ,,,1042,17,0,5
a923a9,1749595609.0,KFLL,1749603838,KEWR,UAL2177 ,1899.0,103.0,1067,24,2,5
48ae26,1749570826.0,EPWA,1749603689,KEWR,LOT15K  ,1927.0,42.0,1089,17,1,5
a46d29,1749599187.0,KCLT,1749603566,KEWR,UAL723  ,4200.0,373.0,1049,17,0,5
495304,1749576642.0,LPPR,1749603505,KEWR,TAP9007 ,1833.0,181.0,385,2,1,5
a899a2,1749575476.0,EGLL,1749603239,KEWR,UAL921  ,1236.0,111.0,1144,24,3,5
a70778,1749599014.0,KORF,1749603142,KEWR,GJS4569 ,2610.0,472.0,778,17,1,5
a126c5,1749597681.0,KORD,1749603053,KEWR,UAL534  ,1072.0,0.0,337,2,0,5
a2b416,1749594437.0,,1749602949,KEWR,UAL2389 ,,,1060,32,0,5
a67883,1749590038.0,TJSJ,1749602878,KEWR,JBU1890 ,3682.0,431.0,1053,32,1,5
a4491a,1749598672.0,KDTW,1749602788,KEWR,UAL1771 ,1865.0,146.0,1268,32,1,5
ab0b1f,1749596587.0,KATL,1749602715,KEWR,UAL1882 ,348.0,38.0,1078,24,1,5
39c48d,1749575424.0,LFPO,1749602605,KEWR,FBU20J  ,2904.0,50.0,696,2,1,5
a13650,1749584797.0,KSNA,1749602511,KEWR,UAL1383 ,2167.0,188.0,1084,24,0,5
a71a0b,1749599386.0,KDCA,1749602455,KEWR,GJS4602 ,1008.0,117.0,776,24,2,5
c01a13,1749599006.0,,1749602394,KEWR,WJA9146 ,,,1091,24,0,5
a6e767,1749597159.0,KCVG,1749602306,KEWR,GJS4381 ,2723.0,77.0,1038,32,2,5
c060b8,1749598390.0,CYTZ,1749602210,KEWR,PTR2143 ,915.0,113.0,1078,24,1,5
a07bb3,1749594685.0,KMEM,1749602088,KEWR,FDX5046 ,5690.0,627.0,1071,32,3,5
a80777,1749600336.0,KEWR,1749602038,KEWR,N6160Y  ,5071.0,63.0,5477,24,0,5
a9d4b5,1749598137.0,KCLE,1749601994,KEWR,RPA3431 ,1882.0,246.0,1075,32,5,5
a4c03c,1749600124.0,KEWR,1749601902,KEWR,405LP   ,5262.0,55.0,5676,32,0,5
a81773,1749597255.0,,1749601885,KEWR,NKS2115 ,,,1065,32,0,5
a83e49,1749589435.0,TJSJ,1749601794,KEWR,FFT3574 ,3580.0,439.0,691,17,1,5
aa72b1,1749597200.0,KCMH,1749601695,KEWR,RPA3587 ,1207.0,132.0,527,9,0,5
ab890a,1749595234.0,,1749601606,KEWR,UAL3882 ,,,1143,32,0,5
a2239c,1749600706.0,KEWR,1749601581,KEWR,N237MH  ,5246.0,78.0,6071,32,0,5
a9c737,1749596059.0,KIND,1749601481,KEWR,RPA3522 ,5953.0,503.0,1084,24,1,5
a1ad1f,1749600473.0,KEWR,1749601415,KEWR,N207MH  ,5636.0,55.0,5951,40,1,5
aa7ebc,1749572548.0,KEWR,1749601398,KEWR,UAL665  ,1739.0,85.0,1057,24,1,5
a11fc1,1749583880.0,KLAX,1749601314,KEWR,UAL1950 ,1378.0,205.0,1043,32,2,5
a44938,1749592901.0,KMIA,1749601229,KEWR,UAL1386 ,2552.0,134.0,1126,32,1,5
a9b4a4,1749596668.0,CYYZ,1749601139,KEWR,RPA3460 ,1775.0,9.0,1178,40,1,5
c00b8a,1749597266.0,CYUL,1749600937,KEWR,JZA944  ,2343.0,489.0,1093,32,1,5
a448fa,1749592151.0,,1749600839,KEWR,UAL1206 ,,,1137,32,0,5
a86e35,1749597665.0,VT25,1749600767,KEWR,RPA3689 ,3026.0,798.0,1053,32,5,5
a82a06,1749589317.0,KAUS,1749600687,KEWR,NKS2119 ,1354.0,12.0,304,2,3,5
a866c7,1749596833.0,KRIC,1749600595,KEWR,RPA3459 ,6284.0,619.0,789,24,3,5
4b1882,1749569124.0,LSZH,1749600449,KEWR,SWR18P  ,190.0,50.0,1064,24,1,5
a448f2,1749571397.0,KEWR,1749600354,KEWR,UAL1473 ,2199.0,101.0,835,17,1,5
a94b05,1749566686.0,KORD,1749600269,KEWR,UAL1270 ,1106.0,8.0,1063,32,0,5
a12a7d,1749591713.0,KPBI,1749600170,KEWR,UAL2374 ,13779.0,1228.0,1061,32,0,5
c06366,1749595958.0,CYUL,1749600089,KEWR,PTR2407 ,1164.0,375.0,1134,40,0,5
a02390,1749583067.0,KLAX,1749599976,KEWR,N108MS  ,1250.0,205.0,1424,47,2,5
a2b151,1749593487.0,,1749599847,KEWR,UAL681  ,,,299,2,0,5
a923a7,1749592999.0,KBNA,1749599720,KEWR,UAL213  ,3082.0,91.0,1035,32,0,5
a880c8,1749596005.0,KPIT,1749599639,KEWR,RPA3533 ,943.0,166.0,1056,32,3,5
a3dcc2,1749590015.0,KMIA,1749599511,KEWR,AAL2933 ,2379.0,180.0,1052,32,1,5
a8e8a0,1749561498.0,LGAV,1749599423,KEWR,UAL117  ,7892.0,1132.0,327,17,0,5
a290d0,1749582196.0,KSFO,1749599252,KEWR,UAL2209 ,228.0,19.0,1521,55,0,5
040102,1749501435.0,LOWW,1749599145,KEWR,ETH514  ,650.0,99.0,1565,55,0,5
a2b10f,1749589457.0,,1749599056,KEWR,UAL1560 ,,,1532,55,0,5
a16e7d,1749581520.0,KSFO,1749598973,KEWR,UAL2645 ,262.0,3.0,1525,70,0,5
aa7f48,1749589327.0,,1749598845,KEWR,UAL1628 ,,,1585,63,0,5
c0797b,1749594675.0,CYYZ,1749598748,KEWR,ACA1396 ,879.0,17.0,1562,55,1,5
a9238a,1749591008.0,KMCO,1749598542,KEWR,UAL1557 ,4917.0,366.0,1491,47,0,5
a5d668,1749582986.0,TNCA,1749598440,KEWR,UAL1043 ,2049.0,187.0,1495,55,0,5
a9cd47,1749594146.0,CYOW,1749598362,KEWR,RPA3691 ,789.0,106.0,1314,47,1,5
a0a332,1749591040.0,KMEM,1749598238,KEWR,FDX743  ,6771.0,680.0,1491,55,3,5
ac1951,1749594019.0,KBOS,1749598143,KEWR,RPA5718 ,1015.0,24.0,1453,63,0,5
a126ed,1749581989.0,KLAS,1749598039,KEWR,UAL1909 ,693.0,13.0,1531,55,1,5
407898,1749571313.0,EGLL,1749597916,KEWR,BAW189  ,1544.0,12.0,1524,55,3,5
aa7f27,1749586892.0,,1749597839,KEWR,UAL620  ,,,1390,47,0,5
a2b45b,1749586565.0,,1749597708,KEWR,UAL1287 ,,,1464,55,0,5
a449a4,1749582270.0,KPHX,1749597590,KEWR,UAL2478 ,1435.0,12.0,1829,70,0,5
a8e132,1749569450.0,EGLL,1749597521,KEWR,UAL941  ,1275.0,66.0,1443,63,3,5
a44168,1749594750.0,KIAD,1749597406,KEWR,UAL2398 ,1780.0,3.0,1641,63,2,5
a92384,1749585878.0,KDEN,1749597330,KEWR,UAL1505 ,5569.0,36.0,1638,63,5,5
4cc278,1749576040.0,BIKF,1749597222,KEWR,ICE623  ,1163.0,39.0,1669,63,0,5
a2bbcc,1749590803.0,KATL,1749597138,KEWR,UAL555  ,1048.0,38.0,1465,55,1,5
a14700,1749591724.0,KORD,1749597033,KEWR,UAL2133 ,1108.0,8.0,1333,55,0,5
aa127e,1749593043.0,KRDU,1749596915,KEWR,RPA3471 ,1150.0,96.0,1319,47,1,5
a8fc72,1749588086.0,KMIA,1749596616,KEWR,UAL1772 ,3109.0,111.0,1416,55,1,5
a26be1,1749579991.0,KONT,1749596488,KEWR,UPS2084 ,1571.0,108.0,1723,70,2,5
acf69b,1749592530.0,KRDU,1749596363,KEWR,EDV5222 ,1544.0,141.0,1619,70,1,5
a0817f,1749579163.0,KLAX,1749596266,KEWR,UAL2127 ,831.0,121.0,1119,40,2,5
a44940,1749588914.0,KMCO,1749596122,KEWR,UAL2321 ,5765.0,412.0,1517,55,0,5
ab7da4,1749593535.0,KJFK,1749596120,KEWR,N84BL   ,2888.0,26.0,5571,24,0,5
a2bc12,1749585157.0,KIAH,1749595923,KEWR,UAL1168 ,3578.0,290.0,1607,55,0,5
a94b50,1749587973.0,KTPA,1749595670,KEWR,UAL1393 ,1514.0,30.0,1532,55,1,5
a8bcdd,1749589447.0,KATL,1749595489,KEWR,NKS2216 ,1286.0,30.0,1660,63,1,5
3c6719,1749565033.0,EDDM,1749595351,KEWR,DLH412  ,2128.0,42.0,1432,63,0,5
ab4531,1749589114.0,KJAX,1749595248,KEWR,UAL1579 ,1466.0,166.0,1102,40,0,5
abc591,1749590343.0,KIND,1749595091,KEWR,FDX3709 ,3723.0,366.0,1451,55,2,5
acbcfd,1749593010.0,KLGA,1749595065,KEWR,N92N    ,9277.0,54.0,5100,85,1,5
a57f11,1749584918.0,KDFW,1749594958,KEWR,UPS5086 ,1824.0,195.0,1491,70,2,5
a2ae6c,1749587807.0,MS00,1749594731,KEWR,FDX721  ,3779.0,842.0,1464,63,4,5
ad60b7,1749577148.0,KLAX,1749594591,KEWR,JBU1874 ,910.0,99.0,1463,55,2,5
a81001,1749582573.0,KAUS,1749594431,KEWR,UAL1232 ,1586.0,28.0,1541,63,3,5
a262ad,1749576571.0,KSFO,1749594336,KEWR,ASA299  ,1041.0,19.0,1607,63,0,5
a782e4,1749589727.0,KCLT,1749594263,KEWR,AAL1330 ,2847.0,328.0,1064,32,0,5
aa8cb2,1749589115.0,KAVL,1749593932,KEWR,RPA3712 ,1670.0,117.0,1502,63,2,5
a1ad1f,1749592186.0,KEWR,1749593831,KEWR,N207MH  ,5545.0,70.0,5461,63,1,5
a8a87e,1749566123.0,EGLL,1749593780,KEWR,UAL15   ,1504.0,81.0,1427,55,3,5
a928da,1749592788.0,KTEB,1749593718,KEWR,N69F    ,11599.0,88.0,5058,55,2,6
a441ac,1749585858.0,FD38,1749593636,KEWR,UAL661  ,9670.0,992.0,338,2,2,5
aa6b43,1749588828.0,,1749593404,KEWR,RPA3675 ,,,1436,63,0,5
ab8f0d,1749586996.0,KATL,1749593241,KEWR,DAL2340 ,1171.0,38.0,386,5,1,5
7380c2,1749552601.0,LLBG,1749593092,KEWR,ELY023  ,837.0,42.0,1495,55,1,5
a2c338,1749584322.0,,1749592991,KEWR,UAL1513 ,,,1499,55,0,5
781a82,1749590052.0,KIAD,1749592911,KEWR,B650J   ,2432.0,3.0,1375,55,2,5
a8cc46,1749558030.0,,1749592590,KEWR,UAL967  ,,,1512,63,0,5
a6c756,1749590020.0,KDCA,1749592471,KEWR,GJS4560 ,1514.0,102.0,1271,63,0,5
a05a03,1749581156.0,KDEN,1749592298,KEWR,UAL2853 ,5602.0,89.0,1416,63,5,5
a80777,1749591277.0,KEWR,1749592191,KEWR,N6160Y  ,5246.0,55.0,5328,63,0,5
a79e31,1749584654.0,KMCO,1749592181,KEWR,JBU128  ,5125.0,473.0,1415,55,0,5
a3c2d5,1749586782.0,KSDF,1749592080,KEWR,UPS2076 ,1766.0,205.0,1421,70,2,5
a9ab05,1749576092.0,KSEA,1749591829,KEWR,ASA398  ,416.0,25.0,1080,32,3,5
c06365,1749587618.0,CYOW,1749591673,KEWR,PTR2339 ,824.0,106.0,1050,40,1,5
a3dfeb,1749583900.0,KMSP,1749591508,KEWR,DAL1817 ,2553.0,208.0,1264,47,0,5
a3c3e0,1749585480.0,KORD,1749591250,KEWR,UAL2649 ,1512.0,0.0,1078,40,0,5
a3026f,1749585649.0,KSDF,1749591064,KEWR,UPS2080 ,2157.0,129.0,1603,78,2,5
ab879f,1749577005.0,KSLC,1749590931,KEWR,DAL2026 ,1702.0,23.0,1072,40,1,5
a12734,1749587973.0,,1749590747,KEWR,UAL1880 ,,,1115,40,0,5
a1b535,1749547327.0,RJTT,1749590536,KEWR,UAL130  ,1347.0,57.0,1531,63,0,5
a24c99,1749586770.0,KCLE,1749590428,KEWR,UAL1411 ,3171.0,261.0,1057,32,5,5
a254da,1749573846.0,KSFO,1749590241,KEWR,UAL2194 ,214.0,26.0,1799,70,0,5
aa03a2,1749586380.0,KPWM,1749590155,KEWR,RPA3620 ,1043.0,98.0,1043,32,3,5
a2a3b5,1749572394.0,KSFO,1749589990,KEWR,UAL3934 ,420.0,26.0,1540,55,0,5
a4943f,1749581814.0,,1749589834,KEWR,UAL1539 ,,,1477,47,0,5
a2b196,1749587059.0,,1749589698,KEWR,UAL2392 ,,,1089,40,0,5
a8fc2e,1749582217.0,KMCO,1749589388,KEWR,UAL1866 ,5531.0,382.0,1669,70,0,5
aa93c9,1749576685.0,TJSJ,1749589221,KEWR,UAL1173 ,3702.0,370.0,1472,63,1,5
ad63a1,1749584660.0,KCLT,1749589128,KEWR,AAL3258 ,4326.0,396.0,1045,32,0,5
a8d4ef,1749577883.0,KIAH,1749589018,KEWR,UAL2722 ,3819.0,221.0,388,9,0,5
a6c39f,1749584833.0,CYOW,1749588899,KEWR,GJS4572 ,815.0,152.0,1386,63,1,5
a5d68a,1749576392.0,,1749588809,KEWR,UAL2489 ,,,1075,40,0,5
acdbec,1749571522.0,KSAN,1749588737,KEWR,ASA302  ,1643.0,116.0,1078,40,2,5
a69894,1749579979.0,,1749588634,KEWR,JBU1230 ,,,1481,63,0,5
ab23b5,1749582518.0,KATL,1749588507,KEWR,DAL2312 ,1077.0,38.0,389,2,1,5
aa44cf,1749554746.0,LIRF,1749588336,KEWR,UAL509  ,1537.0,285.0,1394,55,0,5
a2bbac,1749580757.0,,1749588264,KEWR,UAL1197 ,,,384,2,0,5
a24c02,1749584798.0,KPIT,1749588160,KEWR,EJM247  ,292.0,204.0,887,40,3,5
a0817c,1749561095.0,EGPH,1749588077,KEWR,UAL162  ,514.0,18.0,1439,63,0,5
a8fc09,1749585241.0,KIAD,1749588005,KEWR,UAL591  ,1976.0,3.0,1111,40,2,5
aa1ffc,1749582224.0,KSDF,1749587943,KEWR,RPA3412 ,2083.0,136.0,1049,32,2,5
a46b03,1749576196.0,MBPV,1749587862,KEWR,HER384  ,855.0,42.0,1467,70,0,5
aa276a,1749579892.0,CYHZ,1749587743,KEWR,RPA3596 ,4984.0,982.0,1114,40,0,5
aa8c39,1749570871.0,KLAX,1749587604,KEWR,UAL2096 ,905.0,114.0,1196,40,2,5
a31a57,1749544344.0,RJAA,1749587476,KEWR,UAL78   ,2081.0,94.0,1585,63,0,5
a2b12e,1749583742.0,KRDU,1749587381,KEWR,UAL1726 ,1396.0,96.0,1082,40,1,5
a2e098,1749569550.0,KLAX,1749587276,KEWR,ASA284  ,1741.0,198.0,1126,40,2,5
4cabd4,1749560911.0,EIDW,1749587212,KEWR,EIN10M  ,2141.0,43.0,386,17,1,5
a8d4ad,1749581647.0,KORD,1749587039,KEWR,UAL303  ,2575.0,115.0,1185,40,1,5
a8b760,1749553595.0,,1749586940,KEWR,UAL386  ,,,1031,40,0,5
a459a6,1749582797.0,MD09,1749586804,KEWR,N38HF   ,5012.0,563.0,5715,63,5,5
c0653f,1749570800.0,CYVR,1749586769,KEWR,ACA548  ,1364.0,71.0,1114,40,0,5
3c4b27,1749557591.0,EDDF,1749586613,KEWR,DLH402  ,4467.0,10.0,788,9,1,5
a11f9d,1749559726.0,LPPR,1749586307,KEWR,UAL145  ,1408.0,105.0,1548,70,1,5
a35af8,1749570750.0,KPHX,1749586108,KEWR,AAL535  ,872.0,4.0,1200,40,1,5
aa3646,1749582484.0,CYYZ,1749586042,KEWR,RPA3705 ,2700.0,24.0,1065,32,1,5
a90f92,1749577613.0,KFLL,1749585954,KEWR,NKS2691 ,2296.0,65.0,490,9,1,5
a0a91e,1749559634.0,EIDW,1749585777,KEWR,UAL316  ,1946.0,43.0,1075,40,1,5
a44166,1749579990.0,,1749585575,KEWR,UAL727  ,,,1093,40,0,5
a07dcd,1749544806.0,LLBG,1749585222,KEWR,UAL85   ,595.0,42.0,1461,55,1,5
a097e9,1749574803.0,KDFW,1749584903,KEWR,UAL1180 ,2597.0,218.0,1065,24,2,5
a8e4e9,1749557539.0,EGLL,1749584777,KEWR,UAL147  ,1513.0,81.0,1046,40,2,5
adddd5,1749574441.0,KDFW,1749584636,KEWR,AAL1794 ,1383.0,119.0,990,24,2,5
a9f87d,1749579548.0,CYQB,1749584545,KEWR,RPA3568 ,961.0,116.0,1106,32,0,5
adda23,1749580176.0,KDTW,1749584459,KEWR,DAL2573 ,1120.0,146.0,1034,32,1,5
aa7f46,1749573784.0,MBPV,1749584369,KEWR,UAL1466 ,5.0,50.0,1215,40,0,5
ac96b1,1749578310.0,KBNA,1749584265,KEWR,XEN91   ,1800.0,38.0,1071,47,0,5
c00b98,1749579905.0,CYYZ,1749584173,KEWR,JZA878  ,1802.0,24.0,1076,40,1,5
a71a0b,1749581551.0,KDCA,1749584107,KEWR,GJS4442 ,1294.0,71.0,1106,47,0,5
a11f59,1749565461.0,KSFO,1749584003,KEWR,UAL2856 ,298.0,19.0,1565,70,0,5
39b44e,1749551973.0,LIMC,1749583927,KEWR,DJT300  ,800.0,20.0,1432,63,2,5
a2b562,1749566613.0,KPDX,1749583826,KEWR,ASA294  ,2438.0,188.0,1061,32,2,5
aa7668,1749578662.0,KGSP,1749583751,KEWR,RPA3618 ,2743.0,315.0,1053,32,7,5
a76cc0,1749580794.0,KROC,1749583670,KEWR,GJS4547 ,388.0,20.0,1099,47,1,5
a2b47f,1749565538.0,KSAN,1749583566,KEWR,UAL1353 ,1454.0,124.0,1148,40,2,5
a65c29,1749574740.0,,1749583498,KEWR,JBU1912 ,,,943,40,0,5
c06366,1749578588.0,CYTZ,1749583415,KEWR,PTR2135 ,410.0,52.0,1069,47,1,5
aa7dd6,1749578285.0,KGRR,1749583330,KEWR,RPA3488 ,11475.0,1114.0,1056,47,2,5
ac5d61,1749578640.0,,1749583246,KEWR,UAL1844 ,,,1618,78,0,5
a30c46,1749565182.0,KLAX,1749583125,KEWR,FDX446  ,938.0,91.0,1439,63,2,5
a8dee0,1749554870.0,LFPG,1749583013,KEWR,UAL55   ,2736.0,32.0,760,24,2,5
a3b268,1749565390.0,KSNA,1749582941,KEWR,UAL1900 ,2299.0,226.0,1042,40,0,5
39d2ae,1749554001.0,LFPG,1749582806,KEWR,AFR62P  ,1913.0,116.0,1056,47,2,5
a5ef0e,1749564940.0,KLAX,1749582700,KEWR,UAL1695 ,1233.0,144.0,1520,63,2,5
a91b44,1749551684.0,LFMN,1749582593,KEWR,UAL273  ,1018.0,41.0,1807,70,0,5
a94b48,1749571163.0,KDEN,1749582418,KEWR,UAL2058 ,5574.0,28.0,424,9,5,5
abd063,1749578977.0,KBOS,1749582328,KEWR,RPA5841 ,1034.0,16.0,1072,40,0,5
a38237,1749577174.0,KCVG,1749582238,KEWR,EDV5112 ,2744.0,62.0,386,24,2,5
478f47,1749552170.0,EKCH,1749582079,KEWR,SAS909  ,5653.0,459.0,1045,32,0,5
addadb,1749564593.0,KLAX,1749581996,KEWR,JBU2074 ,1559.0,228.0,479,9,2,5
a81773,1749576752.0,KCAE,1749581724,KEWR,NKS814  ,2708.0,499.0,685,17,2,5
c02e94,1749577083.0,CYUL,1749581624,KEWR,JZA940  ,1754.0,63.0,1054,32,0,5
a94ae5,1749566423.0,KLAS,1749581516,KEWR,UAL583  ,413.0,9.0,1005,32,1,5
a8c121,1749553658.0,EGLL,1749581337,KEWR,UAL17   ,2601.0,180.0,1060,40,3,5
a46d70,1749575831.0,KORD,1749581228,KEWR,UAL1205 ,1088.0,6.0,936,24,0,5
a3c3e6,1749552322.0,LPFR,1749580973,KEWR,UAL282  ,1143.0,22.0,1075,47,0,5
a9fb2e,1749573101.0,KMCO,1749580889,KEWR,NKS2551 ,2752.0,245.0,366,17,0,5
abd30f,1749558796.0,PANC,1749580585,KEWR,FDX6014 ,2883.0,84.0,1119,40,7,5
a2bba8,1749575021.0,KORD,1749580401,KEWR,UAL2287 ,1111.0,6.0,1106,32,0,5
a290f3,1749549338.0,LIRF,1749580282,KEWR,UAL41   ,1353.0,178.0,446,2,0,5
a7598c,1749564890.0,MMMX,1749580130,KEWR,UAL1064 ,6208.0,467.0,530,9,0,5
a11fa1,1749555221.0,EINN,1749580065,KEWR,UAL271  ,5362.0,595.0,517,17,0,5
a126e6,1749565297.0,KPHX,1749579895,KEWR,UAL716  ,686.0,4.0,1156,40,1,5
a1aa10,1749550561.0,LEBL,1749579749,KEWR,UAL121  ,1791.0,41.0,494,5,0,5
a43b91,1749572473.0,KATL,1749579658,KEWR,DAL2322 ,1053.0,38.0,400,9,1,5
